UCSC_Refseq_id	Refseq_mRNA	Gene_symbol	transcript_length	ES (raw tags)	EB (raw tags)
20255	NM_021552	5730427N09Rik	1069	284	601
19832	NM_023788	Mageh1	1398	284	1125
10403	NM_175225	Tasp1	2374	284	472
2262	NM_001045530	Ccnjl	2672	284	849
9359	NM_207298	Ceecam1	2715	284	352
19753	NM_146261	BC031748	3251	284	709
5475	NM_028903	Scara5	3770	284	198
13687	NM_177078	Adrbk2	6537	284	697
12907	NM_176848	Fbxo2	1234	285	97
5830	NM_145470	Depdc6	1890	285	176
22272	NM_007542	Bgn	2389	285	190
7772	NM_174989	Ticam1	2759	285	449
6318	NM_010127	Pou6f1	4575	285	243
10397	NM_028834	2210009G21Rik	1437	286	443
5952	NM_175399	Exosc4	1789	286	532
6166	NM_145475	Cerk	4518	286	389
18705	NM_027309	Lysmd2	1200	287	873
17307	NM_016798	Pdlim3	1578	287	2065
7454	NM_019441	Ppt2	1701	287	1040
10936	NM_013755	Gyg	1714	287	854
1467	NM_027890	Susd2	3232	287	28
16781	NM_175163	Zfp689	3582	287	418
12687	NM_201368	Xkr8	4238	287	246
15957	NM_029410	Bcl2l12	1072	288	900
7647	NM_027649	Spats1	1160	288	54
18626	NM_027134	Mtfmt	1390	288	249
5897	NM_198607	4930572J05Rik	1488	288	161
44	NM_025303	Stau2	2198	288	659
20344	NM_017464	Nedd9	2864	288	597
21574	NM_172998	Tmem118	4381	288	359
2618	NM_001045525	Cyb5d1	766	289	629
16699	NM_028177	Ndufab1	800	289	587
8262	NM_001042605	Cd74	1415	289	287
8781	NM_025423	1110059E24Rik	1428	289	845
7520	NM_010364	Gtf2h4	1613	289	370
17883	NM_146219	BC025816	2142	289	226
299	NM_175293	D630023F18Rik	2180	289	61
15300	NM_181820	Tmc4	2346	289	827
19403	NM_172780	Slc9a6	2560	289	678
2096	NM_009636	Aebp1	3793	289	337
6667	NM_172614	Tmem44	4241	289	319
6183	NM_011161	Mapk11	2393	290	597
17320	NM_008391	Irf2	2454	290	692
22046	NM_177460	Parp16	2483	290	404
17738	NM_001033320	D130029J02Rik	2504	290	191
7115	NM_178615	Rgmb	2633	290	510
5973	NM_010630	Kifc2	3143	290	176
13101	NM_010305	Gnai1	3193	290	407
1866	NM_001081037	Srgap1	3414	290	604
9164	NM_008961	Pter	3620	290	530
19208	NM_023500	Xk	5043	290	252
14757	NM_054041	Antxr1	5264	290	1431
15778	NM_153577	AI428936	1354	291	304
10872	NM_172676	Samd10	2098	291	352
2671	NM_172371	Slc16a13	2528	291	521
7315	NM_001004366	Scube3	2982	291	469
10558	NM_199304	Zfp341	3224	291	441
14977	NM_008359	Il17ra	3239	291	487
8180	NM_175164	Arhgap26	7899	291	256
6901	NM_175549	Robo2	8047	291	153
2098	NM_022879	Myl7	590	292	739
20261	NM_025329	0610012D17Rik	631	292	713
3130	NM_001080935	B230217C12Rik	1189	292	431
18713	NM_172528	Lrrc1	2485	292	365
8238	NM_026240	Gramd3	2605	292	475
2625	NM_013415	Atp1b2	2959	292	1833
12983	NM_153424	Nphp4	5028	292	295
9621	NM_022435	Sp5	2097	293	1110
4002	NM_028105	Adck1	2287	293	338
3318	NM_152813	Plcd3	2952	293	142
12073	NM_178893	Coro2a	3490	293	229
6296	NM_009597	Accn2	3764	293	185
11473	NM_027462	Wars2	4388	293	465
10389	NM_029148	Txndc13	5143	293	359
10529	NM_001001986	8430427H17Rik	5805	293	1192
2578	NM_001081250	Myh13	5817	293	121
8358	NM_201354	Gm672	6180	293	353
1967	NM_025364	1110005A23Rik	893	294	405
1032	NM_011183	Psen2	1955	294	421
4565	NM_017373	Nfil3	1992	294	475
14929	NM_010774	Mbd4	2233	294	513
13808	NM_008507	Sh2b3	2482	294	443
20236	NM_001009549	Zfp36l3	2613	294	208
18619	NM_008988	Punc	3144	294	2384
18552	NM_011352	Sema7a	3275	294	435
185	NM_016917	Slc40a1	3380	294	339
13417	NM_011890	Sgcb	3727	294	1229
15424	NM_153802	Zfp128	3804	294	618
6821	NM_030612	Nfkbiz	4067	294	296
1717	NM_026070	Ccdc53	1050	295	559
10387	NM_007553	Bmp2	2515	295	1146
22492	NM_001110218	Ppm1h	6387	295	465
10557	NM_021534	Pxmp4	1468	296	451
13818	NM_144912	Rad9b	1593	296	217
5537	NM_010071	Dok2	1717	296	146
11057	NM_019410	Pfn2	1800	296	1248
11232	NM_001014995	1110013L07Rik	3059	296	767
17850	NM_173016	AI427515	3655	296	457
6288	NM_001001884	C230021P08Rik	4854	296	934
11638	NM_001081326	Agl	9625	296	177
12853	NM_007919	Ela2a	912	297	29
15711	NM_011756	Zfp36	1765	297	191
6748	NM_001042499	Rabl3	2022	297	643
4169	NM_201646	Btbd6	2067	297	767
15539	NM_172279	Mark4	2259	297	675
1033	NM_001081175	Itpkb	5101	297	313
13492	NM_018760	Slc4a4	7492	297	1409
7305	NM_025963	Rps10	573	298	992
15262	NM_027760	Rassf8	1733	298	288
6704	NM_134251	Slc12a8	3166	298	107
18909	NM_001042779	Sema3b	3305	298	287
7905	NM_001001806	Zfp36l2	3532	298	1521
37	NM_010164	Eya1	4330	298	407
15741	NM_145149	Rasgrp4	4557	298	330
1759	NM_172051	Tmcc3	5506	298	127
22525	NM_025520	Lsm5	501	299	693
5522	NM_008915	Ppp3cc	1948	299	396
340	NM_001033345	Gm216	2101	299	175
16364	NM_198012	Trim68	2318	299	923
12729	NM_019578	Extl1	3346	299	190
17853	NM_001025577	Maf	3642	299	105
20132	NM_009884	Cebpg	4702	299	433
4293	NM_178200	Hist1h2bm	381	300	223
11286	NM_011309	S100a1	615	300	2073
22064	NM_020255	Scand1	760	300	1194
13139	NM_025891	Smarcd3	1725	300	1939
5407	NM_009376	Ift88	3024	300	529
20731	NM_001099631	Sh2d5	3140	300	102
12981	NM_001081376	Chd5	9486	300	171
13150	NM_001004365	Actr3b	1711	301	198
9586	NM_016719	Grb14	1963	301	768
7039	NM_177311	Serac1	2033	301	175
18903	NM_008317	Hyal1	2175	301	225
12584	NM_153159	Zc3h12a	2748	301	176
19608	NM_031384	Tex11	3232	301	17
627	NM_008825	Pfkfb2	4506	301	400
16314	NM_183270	Chchd8	834	302	855
16765	NM_133686	Qprt	1197	302	632
7907	NM_172256	Dync2li1	1327	302	804
12618	NM_010291	Gjb5	1704	302	276
14622	NM_178413	Thnsl2	1850	302	529
10981	NM_026222	Ccdc39	3616	302	236
15697	NM_001081021	Zfp780b	5511	302	503
7195	NM_013855	Abca3	6453	302	202
16186	NM_009553	Zscan2	2286	303	617
714	NM_133664	Lad1	2992	303	487
16617	NM_015814	Dkk3	3357	303	422
6148	NM_001081166	Phf21b	3792	303	595
13612	NM_008620	Gbp4	4475	303	667
8706	NM_172442	Dtx4	5228	303	368
9257	NM_008721	Npdc1	1473	304	492
11392	NM_026489	Hormad1	1511	304	17
20050	NM_145362	Alg1	1760	304	500
1190	NM_010511	Ifngr1	2099	304	752
18178	NM_020586	Herpud2	2536	304	324
15089	NM_011567	Tead4	3076	304	449
8290	NM_028017	Napg	3482	304	346
14578	NM_025574	Pigy	5410	304	1104
14186	NM_029920	C130038G02Rik	5560	304	151
18744	NM_026122	Hmgn3	823	305	484
11849	NM_173426	1700012H17Rik	1995	305	224
20480	NM_008515	Lrrfip1	2760	305	1180
15863	NM_178704	Dpy19l3	4281	305	685
4573	NM_009946	Cplx2	4925	305	413
16646	NM_170669	Rps15a	5134	305	476
8101	NM_001081365	0610010O12Rik	595	306	196
4457	NM_020282	Nqo2	1064	306	532
1116	NM_181048	A130010J15Rik	2197	306	839
15478	NM_173430	Fkrp	2806	306	432
6204	NM_025815	Cpne8	3324	306	288
19380	NM_001077202	Hs6st2	4217	306	1306
12955	NM_011067	Per3	5953	306	1030
17264	NM_001081279	Mfhas1	6408	306	499
16766	NM_001037810	Spn	1475	307	63
19897	NM_146238	Gemin8	1836	307	464
4722	NM_001001130	Zfp85-rs1	2218	307	285
17313	NM_207213	Snx25	3275	307	260
1857	NM_177092	Msrb3	3589	307	416
8864	NM_008332	Ifit2	3686	307	276
10372	NM_175445	Rassf2	4607	307	671
8553	NM_020253	Nrxn2	5638	307	331
18695	NM_001081322	Myo5c	6732	307	105
16113	NM_146191	Lrrk1	7454	307	345
10875	NM_009326	Tcea2	1163	308	426
11274	NM_030080	Creb3l4	1553	308	384
13877	NM_181410	Gtf2h3	1802	308	670
4705	NM_001013769	Rsl1	2045	308	348
1309	NM_145743	Lace1	2513	308	274
4054	NM_026580	Otub2	2782	308	246
16001	NM_028544	Rasip1	3152	308	150
18482	NM_212445	Kdelc2	3644	308	1075
7037	NM_011523	Synj2	4072	308	177
21011	NM_023118	Dab2	4517	308	1166
5406	NM_030004	Cryl1	1410	309	237
19627	NM_027382	Hdac8	1724	309	648
14241	NM_010492	Ica1	2075	309	485
14466	NM_178898	AI894139	2823	309	288
19750	NM_001035509	Zcchc18	2856	309	796
14907	NM_172161	Irak2	2885	309	88
13691	NM_172884	2900026A02Rik	3189	309	296
76	NM_053270	Rims1	4066	309	80
3076	NM_023121	Gngt2	555	310	617
21808	NM_025526	Iscu	887	310	661
6783	NM_025332	Gtpbp8	1193	310	745
14928	NM_198603	BC060267	2662	310	169
17048	NM_001039578	B130050I23Rik	3933	310	417
4931	NM_010887	Ndufs4	628	311	889
10685	NM_026323	Wfdc2	708	311	360
10159	NM_009273	Srp14	790	311	704
9723	NM_009776	Serping1	1768	311	189
19669	NM_016710	Nsbp1	1907	311	345
2863	NM_026740	Slc46a1	1942	311	246
15238	NM_183165	BC027061	2155	311	290
16117	NM_152815	Lins2	2227	311	699
10033	NM_010218	Fjx1	2427	311	768
14746	NM_146170	C87436	2507	311	758
14697	NM_009106	Rtkn	2594	311	873
5322	NM_199470	Cdh24	2722	311	447
6899	NM_028803	Gbe1	2846	311	796
7233	NM_028789	Unkl	3414	311	286
7926	NM_028639	Ttc7	4603	311	610
13086	NM_172706	9330182L06Rik	4627	311	206
2876	NM_010708	Lgals9	1077	312	181
13330	NM_025755	4933428G09Rik	1464	312	637
12019	NM_001013377	E130306D19Rik	1582	312	639
13308	NM_027295	Rab28	1636	312	715
4672	NM_001013825	EG435366	2509	312	215
21820	NM_019802	Ggcx	2899	312	509
3286	NM_016695	Mpp2	4072	312	363
1503	NM_001024838	Adarb1	6623	312	295
10883	NM_030708	Zfhx4	13874	312	419
14792	NM_025351	Chchd6	1076	313	794
8642	NM_026798	2810441K11Rik	1096	313	943
5614	NM_198014	Slain1	2740	313	287
12749	NM_001013756	Grhl3	2779	313	144
8376	NM_053099	Setbp1	5877	313	385
20077	NM_001085546	LOC664987	625	314	52
14703	NM_013764	Dguok	1032	314	717
13559	NM_198422	Paqr3	1375	314	217
8885	NM_007811	Cyp26a1	1735	314	5508
11001	NM_001008502	Bbs12	2434	314	737
21906	NM_023057	B230120H23Rik	3116	314	436
1044	NM_144794	Tmem63a	3239	314	165
16163	NM_008486	Anpep	3355	314	1461
16888	NM_177261	Kndc1	7303	314	103
20450	NM_010398	H2-T23	1317	315	174
19055	NM_007397	Acvr2b	1701	315	503
14517	NM_007624	Cbx3	1803	315	765
3513	NM_027827	Afmid	2324	315	497
5135	NM_153800	Arhgap22	2595	315	325
2787	NM_013761	Srr	3167	315	410
15766	NM_177889	Zfp82	2061	316	300
17606	NM_019626	Cbln1	2335	316	909
514	NM_181405	Rnpepl1	2454	316	1026
6020	NM_027219	Cdc42ep1	2542	316	506
11276	NM_028881	Crtc2	2608	316	277
15460	NM_153068	Ehd2	3058	316	466
3392	NM_029606	Ccdc46	3486	316	396
9989	NM_001033451	Zfp408	3740	316	391
384	NM_178884	Obsl1	4126	316	861
12085	NM_010569	Invs	5632	316	571
11943	NM_178061	Mobkl2b	2382	317	376
17007	NM_030221	Nadsyn1	2631	317	740
7096	NM_172826	Dact2	2758	317	297
556	NM_027534	Fvt1	999	318	410
7275	NM_008113	Arhgdig	1032	318	404
22307	NM_007498	Atf3	1976	318	232
4916	NM_178746	9130023D20Rik	3049	318	337
19641	NM_009197	Slc16a2	4157	318	2366
9635	NM_201366	Gm1631	641	319	34
1318	NM_026411	1700021F05Rik	898	319	604
18454	NM_011220	Pts	1036	319	938
21960	NM_025473	1810037C20Rik	1765	319	691
300	NM_010497	Idh1	2223	319	841
5045	NM_026965	Comtd1	2241	319	299
11124	NM_027495	Tmem144	2292	319	561
5031	NM_010811	Ndst2	3907	319	828
16266	NM_024220	Ndufc2	588	320	574
7793	NM_025538	Alkbh7	907	320	280
5435	NM_026598	Ebpl	1073	320	766
15372	NM_001033249	Zfp583	2154	320	296
9288	NM_153559	Qsox2	2449	320	587
17663	NM_053246	Dok4	2534	320	5371
17464	NM_011977	Slc27a1	2795	320	286
17393	NM_198101	Gmip	3925	320	478
4751	NM_177333	Exoc3	4596	320	452
17730	NM_026481	Tppp3	969	321	308
16974	NM_028308	2700078K21Rik	1456	321	809
6825	NM_029092	Rg9mtd1	1846	321	491
7434	NM_013683	Tap1	2200	321	363
18796	NM_001033210	AI427122	2281	321	135
21497	NM_033268	Actn2	2984	321	196
13144	NM_145401	Prkag2	3106	321	475
6368	NM_013566	Itgb7	2623	322	23
13941	NM_009990	Clip2	4995	322	419
2506	NM_153080	Tom1l2	5000	322	265
5878	NM_009177	St3gal1	5784	322	782
18466	NM_023483	1110032A03Rik	1782	323	1259
12508	NM_183140	Zfp691	2332	323	747
7289	NM_009343	Phf1	2429	323	437
17762	NM_176838	Rbm35b	2672	323	134
15039	NM_013534	Leprel2	2779	323	449
13897	NM_172462	Zfp11	3916	323	561
22382	NM_028456	Rwdd3	1609	324	719
9265	NM_013908	Fbxw5	2359	324	423
17881	NM_028883	4632415K11Rik	2574	324	510
19443	NM_138309	Cd99l2	3317	324	976
12765	NM_001008232	Ddefl1	3859	324	136
6154	NM_080470	Smc1b	4040	324	202
16652	NM_172476	Tmc7	4493	324	1704
8876	NM_172637	Hectd2	4613	324	386
20121	NM_175628	A2m	4671	324	129
15938	NM_008422	Kcnc3	5056	324	371
12356	NM_025617	2210012G02Rik	6243	324	724
13995	NM_026073	Rabl5	911	325	1038
10145	NM_009608	Actc1	1390	325	1475
3108	NM_146027	Scrn2	1476	325	473
17111	NM_173744	2610019F03Rik	2375	325	308
17184	NM_029505	Ap3m2	3377	325	261
22140	NM_173002	Zxdc	4122	325	387
14850	NM_145148	Frmd4b	4954	325	512
15461	NM_001081418	Gltscr1	5360	325	311
15800	NM_007959	Etv2	1048	326	2355
7884	NM_201361	AW061290	1802	326	450
21666	NM_139150	Carf	2604	326	549
12318	NM_198037	Cachd1	4965	326	6619
19074	NM_026892	Eif1b	882	327	1028
16755	NM_172747	Kctd13	1654	327	440
2552	NM_198861	BC046404	1984	327	885
9237	NM_146115	A830007P12Rik	3228	327	431
4707	NM_001001152	Zfp458	3488	327	241
15961	NM_022999	Prrg2	1301	328	403
20424	NM_025952	2610529C04Rik	1608	328	648
540	NM_026321	Tmem157	1772	328	1033
17002	NM_023680	Tnfrsf22	2275	328	253
1274	NM_176968	Nt5dc1	2716	328	780
20116	NM_029992	Tchp	2863	328	576
21461	NM_013508	Elk3	4234	328	244
12252	NM_001081184	BC057079	5796	328	479
5742	NM_001081302	Trio	11497	328	441
8566	NM_008020	Fkbp2	634	329	958
5911	NM_010738	Ly6a	828	329	103
4089	NM_028419	Glrx5	930	329	814
5279	NM_001029990	Mett11d1	1623	329	540
17560	NM_026350	Ccdc130	2099	329	355
12680	NM_144907	Sesn2	2655	329	184
6614	NM_023737	Ehhadh	2966	329	159
9062	NM_016862	Vti1a	3405	329	863
16290	NM_010837	Mtap6	3431	329	128
9650	NM_175752	Chn1	3720	329	444
20184	NM_001029985	Crim2	4867	329	519
3341	NM_001038609	Mapt	5384	329	154
21716	NM_001033399	Gfod1	6654	329	133
15742	NM_028661	1110006G06Rik	1189	330	169
14156	NM_001081431	Zfp498	1996	330	666
9375	NM_177648	Dolk	2126	330	752
8562	NM_207220	Gpr137	1717	331	397
17936	NM_020497	Zfp276	3098	331	522
1291	NM_009665	Amd1	3190	331	718
1156	NM_177387	Ust	4284	331	640
14577	NM_175523	Ppm1k	5560	331	210
5703	NM_029341	Capsl	946	332	266
9188	NM_029619	Msrb2	1190	332	379
7388	NM_130882	Cyp4f13	1711	332	344
17615	NM_027280	Nkd1	1727	332	4413
13665	NM_028596	2410025L10Rik	3766	332	275
22242	NM_032397	Kcnn1	4042	332	365
19593	NM_199018	Stard8	4879	332	9480
15679	NM_032610	Spnb4	8737	332	134
11036	NM_172862	Frem2	12348	332	607
4309	NM_175665	Hist1h2bk	381	333	230
9571	NM_025422	Cd302	1257	333	488
21697	NM_183263	Rnmtl1	1458	333	838
16598	NM_020050	Tmem9b	1685	333	883
17532	NM_019708	Scoc	1931	333	418
16707	NM_175023	Rbbp6	2015	333	800
4307	NM_019429	Prss16	2152	333	105
17592	NM_001037745	Zfp791	2332	333	273
21740	NM_023249	Ypel1	2659	333	724
15391	NM_145577	BC023179	2772	333	364
17985	NM_008737	Nrp1	3625	333	12370
9223	NM_001042528	Cacna1b	6984	333	273
16995	NM_138631	Tssc4	895	334	711
3952	NM_025525	Rnf113a2	1379	334	655
717	NM_025439	Tmem9	1433	334	666
13241	NM_026698	Tmem129	2244	334	983
11279	NM_011988	Slc27a3	2258	334	1194
20240	NM_172658	Slco4c1	2394	334	83
21677	NM_022019	Dusp10	2712	334	1198
16813	NM_009365	Tgfb1i1	3026	334	1438
4704	NM_172392	Zfp759	3482	334	395
3526	NM_172573	D230014K01Rik	3922	334	304
17355	NM_021506	Sh3rf1	5181	334	387
12018	NM_001037913	LOC622404	774	335	462
13084	NM_001081029	4930420K17Rik	988	335	750
13654	NM_016715	Tpte2	1279	335	177
6628	NM_001083905	Fetub	1510	335	127
4791	NM_025770	Atg10	1609	335	532
18381	NM_007875	Dpagt1	1905	335	1091
2138	NM_176982	A630050E13Rik	2117	335	491
5794	NM_022722	Dpys	2468	335	62
1236	NM_021509	Moxd1	3083	335	490
15429	NM_175558	Zfp446	3210	335	451
1337	NM_053187	Gopc	4186	335	436
13707	NM_175016	Alkbh2	1065	336	177
5520	NM_145978	Pdlim2	1514	336	286
15739	NM_008279	Map4k1	2698	336	252
4766	NM_178916	Rfesd	2807	336	760
13936	NM_020331	Gtf2ird1	3595	336	439
12750	NM_174851	Il28ra	3944	336	187
19271	NM_175180	Wdr44	4112	336	317
10814	NM_178750	Ss18l1	4343	336	319
7545	NM_026308	Rpp21	500	337	556
12664	NM_010686	Laptm5	2398	337	83
8918	NM_026260	4930521E07Rik	2725	337	619
6203	NM_001033441	Alg10b	3727	337	430
5694	NM_148938	Slc1a3	4129	337	269
4529	NM_207232	AW456874	4311	337	363
307	NM_177645	1110028C15Rik	4459	337	625
3542	NM_177394	A730011L01Rik	5041	337	801
15862	NM_019746	Pdcd5	642	338	331
4763	NM_053108	Glrx	1291	338	281
14639	NM_001035228	St3gal5	2236	338	1187
10300	NM_019789	Kcnip3	2732	338	1031
3503	NM_178620	Mfsd11	3105	338	758
17242	NM_175136	Rnf122	3547	338	1152
1404	NM_197996	Tspan15	3605	338	253
3748	NM_007960	Etv1	4067	338	532
904	NM_010476	Hsd17b7	4574	338	944
12583	NM_027310	2310005N01Rik	876	339	746
14017	NM_030037	Mospd3	1450	339	395
18155	NM_177318	Zfp653	2108	339	718
7253	NM_026238	Narfl	2531	339	440
6787	NM_026439	Ccdc80	3648	339	555
3531	NM_007623	Cbx2	3740	339	1612
1273	NM_030203	Tspyl4	3900	339	1376
6142	NM_054088	Pnpla3	4649	339	662
22390	NM_177733	E2f2	4738	339	221
4222	NM_001081426	Dip2c	8025	339	314
16271	NM_183251	1810020D17Rik	801	340	890
6562	NM_007744	Comt	1249	340	870
1126	NM_013499	Crry	1662	340	716
14539	NM_027268	Scrn1	1777	340	187
5712	NM_008537	Amacr	2575	340	403
3427	NM_001034878	Dnaic2	2871	340	110
17093	NM_001024504	Dcun1d2	3034	340	373
14153	NM_016683	Zkscan5	3113	340	379
17192	NM_177086	Zmat4	4145	340	113
1694	NM_028709	Btbd11	4783	340	127
19757	NM_013724	Nrk	5488	340	200
21851	NM_026855	Arv1	1165	341	712
8480	NM_007854	Slc29a2	2033	341	529
11867	NM_001081201	Dpy19l4	2984	341	426
10758	NM_015731	Atp9a	3529	341	192
11671	NM_011674	Ugt8a	3599	341	311
19915	NM_010797	Mid1	3811	341	493
9220	NM_177611	Psd4	4683	341	139
18392	NM_030256	Bcl9l	5328	341	753
16719	NM_001081022	D430042O09Rik	6191	341	689
15537	NM_146182	Klc3	1784	342	559
4682	NM_001001321	Slc35d2	2276	342	322
18623	NM_011802	Clpx	2851	342	580
3335	NM_009521	Wnt3	3002	342	1742
5646	NM_053079	Slc15a1	3123	342	25
1171	NM_025799	Fuca2	3954	342	784
14711	NM_009357	Tex261	1399	343	583
8536	NM_028454	Tm7sf2	1479	343	973
6163	NM_028063	Trmu	1520	343	671
8333	NM_201362	Ccdc68	1525	343	171
14154	NM_001083958	Zfp655	1765	343	379
1561	NM_030218	9130017N09Rik	2427	343	96
18628	NM_153119	Plekhq1	3267	343	464
3372	NM_023913	Ern1	3976	343	371
14365	NM_153600	Ttc26	4140	343	382
13971	NM_146002	Rhbdd2	4171	343	1031
6994	NM_139145	Hlcs	4833	343	702
21471	NM_172821	Map3k13	6709	343	276
20400	NM_025999	Rnf141	952	344	284
10778	NM_007557	Bmp7	1966	344	2089
13861	NM_177876	Vps37b	2512	344	744
2551	NM_011706	Trpv2	2751	344	127
22503	NM_010509	Ifnar2	3045	344	946
21535	NM_021324	Ttyh1	3888	344	326
19734	NM_177919	Tceal5	1016	345	554
8355	NM_001001181	BC031181	1047	345	811
15370	NM_133204	Zfp371	1969	345	27
8481	NM_175383	B3gnt1	2035	345	547
2483	NM_139298	Wnt9a	3318	345	149
7959	NM_007935	Epc1	3796	345	568
8105	NM_201256	Eif4ebp3	737	346	557
13723	NM_181075	2610524H06Rik	945	346	677
9370	NM_007931	Endog	1032	346	420
15192	NM_013546	Hebp1	1061	346	476
14775	NM_198622	H1fx	1062	346	767
22080	NM_001037918	Lipt1	1555	346	402
11142	NM_009144	Sfrp2	2002	346	1037
3586	NM_009053	Rfng	2118	346	384
10764	NM_029815	Bcas1	2916	346	171
7871	NM_015800	Crim1	3468	346	103
829	NM_173424	Zbtb37	3883	346	356
22115	NM_009655	Alcam	4959	346	361
10732	NM_177782	BC067047	6530	346	2100
4300	NM_178184	Hist1h2an	393	347	266
11720	NM_027208	Bdh2	1027	347	120
19849	NM_009121	Sat1	1115	347	493
9419	NM_133783	Ptges2	1583	347	697
8456	NM_198113	Ssh3	2728	347	443
20218	NM_175484	Coro2b	3610	347	1086
2864	NM_172795	A830091I15Rik	4032	347	94
1910	NM_198035	Zbtb39	5950	347	907
16177	NM_026812	Hddc3	860	348	790
7513	NM_025674	Tcf19	1595	348	639
7752	NM_145490	BC011426	2057	348	374
6429	NM_023646	Dnaja3	2589	348	244
6888	NM_011173	Pros1	3270	348	832
7798	NM_025877	Slc25a23	3360	348	515
14955	NM_030165	Galnact2	3660	348	522
21419	NM_001109040	Kif21a	6439	348	727
10280	NM_011978	Slc27a2	2301	349	271
3884	NM_001002012	Hspa2	2522	349	274
18993	NM_028312	Ccdc12	782	350	782
7530	NM_025878	Mrps18b	1053	350	457
2795	NM_027249	2010305C02Rik	1140	350	410
12991	NM_021499	Wdr8	1600	350	371
648	NM_178079	4732466D17Rik	3360	350	712
6524	NM_026940	1810015A11Rik	1294	351	312
20105	NM_008675	Nbl1	1762	351	232
5931	NM_001081065	Zfp707	1816	351	329
6442	NM_013796	Nagpa	2139	351	607
13647	NM_028223	Tmem175	2374	351	893
1522	NM_015790	Icosl	2748	351	194
608	NM_145128	Mgat5	3104	351	313
5330	NM_183174	Homez	5608	351	958
15228	NM_009637	Aebp2	912	352	287
18100	NM_013911	Fbxl12	2088	352	747
13125	NM_153092	Nupl2	2909	352	714
6157	NM_009528	Wnt7b	3128	352	24
12987	NM_177673	BC046331	3277	352	581
2060	NM_177616	4930562D19Rik	5152	352	763
9286	NM_026495	Btbd14a	6370	352	550
19643	NM_001081189	Uprt	1112	353	166
4534	NM_013610	Ninj1	1132	353	708
22403	NM_011467	Spr	1226	353	817
7681	NM_029091	Klc4	2322	353	296
3885	NM_008301	Hspa2	2567	353	275
15760	NM_001037707	Zfp27	3529	353	376
5025	NM_175132	Synpo2l	3922	353	198
6740	NM_021301	Slc15a2	3976	353	1020
11484	NM_207205	Igsf3	4541	353	411
21885	NM_011353	Serf1	589	354	1521
707	NM_175259	Tmem58	1190	354	311
14971	NM_011236	Rad52	1678	354	956
6383	NM_146065	Atf7	2854	354	654
11930	NM_177774	Srrp	2939	354	184
720	NM_028872	5730559C18Rik	2988	354	493
15148	NM_172891	Styk1	3378	354	25
15622	NM_207677	Dedd2	1828	355	258
2961	NM_027388	Pigw	2677	355	1041
6490	NM_033564	Mpv17l	3036	355	132
2553	NM_133208	Zfp287	5021	355	284
12715	NM_016957	Hmgn2	1254	356	1509
10799	NM_022325	Ctsz	1393	356	553
20977	NM_178724	D230010M03Rik	2301	356	553
17719	NM_028888	4931428F04Rik	3313	356	815
11660	NM_153422	Pde5a	3477	356	1156
16102	NM_028626	Mcee	696	357	771
9680	NM_010222	Fkbp7	859	357	507
14005	NM_027356	2700038N03Rik	996	357	492
13255	NM_139064	Tnip2	1966	357	80
17722	NM_172760	Elmo3	3189	357	408
8282	NM_178928	Afap1l1	3403	357	333
15288	NM_009753	Bicd1	3867	357	201
22448	NM_183408	Pde4a	4653	357	672
9985	NM_175123	1110051M20Rik	1979	358	981
6105	NM_172428	Ccdc134	2045	358	1340
12059	NM_028270	Aldh1b1	2302	358	167
3767	NM_007728	Coch	2569	358	963
13149	NM_020570	Xrcc2	3215	358	433
21501	NM_009621	Adamts1	4885	358	731
4352	NM_178197	Hist1h2bh	381	359	323
7523	NM_133662	Ier3	1090	359	159
7710	NM_144939	Frs3	2135	359	260
16207	NM_023377	Stard5	2425	359	458
12979	NM_001033489	Rnf207	2462	359	177
4908	NM_175497	4732495G21Rik	2737	359	404
8831	NM_021893	Cd274	3621	359	448
22357	NM_175137	Vars2	4424	359	441
10136	NM_028844	Aven	1232	360	360
17588	NM_001039514	Dhps	1332	360	934
10053	NM_007652	Cd59a	1634	360	1058
22236	NM_001110252	Hpn	1830	360	261
22340	NM_027436	Mipep	2406	360	597
12431	NM_028142	Nsun4	2439	360	539
14465	NM_145576	Zfp212	2577	360	1016
18799	NM_177352	Gk5	2746	360	259
8237	NM_175751	Zfp608	5842	360	1609
6427	NM_025571	Magmas	552	361	714
8444	NM_001078649	Tmem134	1518	361	673
16145	NM_029585	Det1	2217	361	437
14832	NM_030081	Zfyve20	5220	361	417
14836	NM_001029850	Magi1	7791	361	319
13195	NM_212470	0610007C21Rik	840	362	905
7799	NM_177638	Crb3	1156	362	765
21457	NM_172116	Pddc1	1497	362	1045
4891	NM_026072	Sdccag10	1884	362	378
11352	NM_028307	Tdrkh	2650	362	821
7303	NM_001002895	AI413582	637	363	450
10179	NM_028054	Zfyve19	1685	363	1383
2635	NM_001034097	Tnfsf12-tnfsf13	2134	363	193
17441	NM_008841	Pik3r2	3130	363	396
9333	NM_001005420	Gm347	5466	363	771
18389	NM_201372	Ccdc84	1158	364	307
18833	NM_025835	Pccb	2291	364	473
5965	NM_029643	Gpr172b	2700	364	803
10006	NM_009963	Cry2	3960	364	477
10079	NM_007540	Bdnf	4302	364	56
132	NM_030266	Inpp4a	4394	364	439
11213	NM_031248	Mapbpip	571	365	854
10030	NM_029635	Commd9	1175	365	1172
22494	NM_009601	Chrnb1	2149	365	299
13947	NM_010717	Limk1	3323	365	355
